"","plot_number","dominant_veg_1930","secondary_veg_1930","dominant_cover_1930","secondary_cover_1930","dominant_veg_2009","secondary_veg_2009","dominant_cover_2009","secondary_cover_2009","elevation","aspect","slope","solar_radiation_summer","solar_radiation_equinox","solar_radiation_winter","road_dist","precipitation","max_temp","mean_temp","min_temp","max_vpd_jan","max_vpd_aug","available_water_supply","bulk_density","organic_matter","clay","sand","silt","number_fires","min_return_interval","min_anomaly"
"432",812,"chaparral","grass",84,16,"chaparral","grass",100,0,954.304533691406,-0.639660425631172,16.1760087203979,6102.05022460937,3853.58812988281,1218.69259521484,1222.0709765625,713.890014648438,32.4500007629395,15.4799995422363,3.27999997138977,12.1899995803833,39,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"433",814,"chaparral","grass",90,10,"chaparral","grass",98,2,1036.59647216797,0.0432535016082667,10.3202918624878,6435.20147460937,4415.75278320312,1733.27791992188,2420.81479003906,722.789978027344,32.0099983215332,16.2399997711182,5.75,10.8100004196167,36.6699981689453,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"434",815,"chaparral","grass",100,0,"chaparral","grass",92,8,1264.15946533203,-0.40569349850469,30.8741999435425,5588.40303710937,2700.47563964844,632.191942138672,89.2,753.609985351562,31.6499996185303,15.789999961853,4.92999982833862,10.4200000762939,34.7900009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.033935546875
"435",816,"chaparral","grass",54,46,"grass","chaparral",78,22,706.336317138672,0.600321624408601,10.3233054256439,6220.35254882812,4344.05486328125,1674.83130859375,69.8511529541016,673.030029296875,33.2200012207031,14.8100004196167,1.33000004291534,14.289999961853,40.2099990844727,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"436",817,"chaparral","grass",94,6,"chaparral","grass",94,6,994.358889160156,-0.929541509644443,16.3057063293457,6148.97782226563,3743.5809765625,1202.6068347168,1049.45915039062,706.440002441406,32.0900001525879,15.9399995803833,4.82000017166138,11.6499996185303,37.8899993896484,9.18,1.51,0.65,20.8,52.1,27.2,2,6,-186.305969238281
"437",822,"grass","sage",64,36,"grass","sage",88,8,1121.64042480469,0.288193236685001,19.5290185546875,6224.21169921875,4455.13477539062,1856.40747558594,475.989100341797,733.22998046875,32.5400009155273,14.8299999237061,1.17999994754791,12.6599998474121,38.9700012207031,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"438",826,"chaparral","grass",70,30,"grass","chaparral",80,12,417.765390625,0.914644852505659,25.3629848098755,5591.45591796875,3992.27814453125,1594.52638916016,455.331641235352,594.140014648438,33.7200012207031,16.3099994659424,4.38000011444092,13.8000001907349,40.6399993896484,4.37,1.44,0.75,24,39,37,3,5,-102.014007568359
"439",827,"chaparral","grass",88,12,"chaparral","grass",72,28,1135.67400146484,0.935595366712149,26.2806234359741,6082.50529296875,4671.90370117187,2105.17604736328,392.734125366211,733.22998046875,32.5400009155273,14.8299999237061,1.17999994754791,12.6599998474121,38.9700012207031,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"440",828,"chaparral","grass",100,0,"grass","chaparral",58,42,332.278765869141,-0.415519807539846,26.2562047958374,5175.83971679688,2578.45062988281,380.570623779297,576.798944091797,526.150024414062,33.9099998474121,17.8500003814697,6.82000017166138,14.1800003051758,40.6500015258789,4.37,1.44,0.75,24,39,37,2,5,-116.790985107422
"441",832,"chaparral","grass",62,38,"grass","chaparral",72,28,1207.43392578125,0.65103930628244,30.401753578186,5855.53614257812,3772.81752441406,1363.30060058594,87.0768463134766,715.390014648438,32.060001373291,16.1599998474121,5.57000017166138,11.2399997711182,37.0499992370605,12.47,1.52,0.58,18.4,55.6,26,3,6,-186.305969238281
"442",833,"chaparral","grass",82,18,"chaparral","grass",72,28,925.352310791016,0.139969273544235,15.0452046966553,6314.32239257812,4498.51366210938,1842.03073242187,1431.8701171875,696.820007324219,32.0900001525879,15.5,3.9300000667572,11.6999998092651,37.810001373291,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"443",834,"chaparral","grass",88,12,"chaparral","grass",54,46,672.498693847656,-0.843857815607325,13.5011255836487,6076.19439453125,3796.56592773437,1287.60403320313,115.63749786377,672.030029296875,33.7599983215332,15.3299999237061,1.87000000476837,14.3000001907349,42.0200004577637,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"444",835,"chaparral","grass",48,44,"grass","chaparral",72,28,238.930086669922,0.910081068607973,19.3527596473694,5695.61767578125,4159.0751953125,1685.62237304688,48.4420626068115,567.650024414062,32.7599983215332,17.0100002288818,5.82000017166138,13.6899995803833,37.0200004577637,25.5,1.45,1.26,31,35,34,3,5,-157.602966308594
"445",836,"chaparral","grass",90,10,"chaparral","grass",98,2,966.165035400391,-0.643573318515567,6.9587016582489,6372.85770507813,4111.36402832031,1462.49980712891,973.551768798828,713.890014648438,32.4500007629395,15.4799995422363,3.27999997138977,12.1899995803833,39,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"446",837,"chaparral","grass",92,8,"chaparral","grass",80,20,1171.86533935547,-0.88943100226813,24.4191526794434,5901.61534179688,3210.89006347656,880.671412353516,2267.73083496094,682.811975097656,31.4119995117188,15.5660001754761,4.6979998588562,10.1220001220703,34.5959999084473,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-123.544006347656
"447",838,"sage","chaparral",38,32,"chaparral","grass",54,46,800.244686279297,-0.015685711568087,35.3533141708374,5358.19166015625,4173.53265625,1779.74797851562,3665.80896972656,608.197606201172,32.9600018310547,14.9005996513367,2.18659994602203,11.8844002342224,40.4989999389648,4.97,1.48,0.8,21.6,45.4,33,2,81,-123.544006347656
"448",839,"chaparral","grass",62,22,"chaparral","grass",70,20,968.824434814453,-0.087129271345345,20.7436893844604,5873.8599609375,4163.48365234375,1619.83198242187,3768.80494140625,610.030029296875,32.7200012207031,15.0699996948242,2.19000005722046,12.0200004577637,39.5099983215332,4.97,1.48,0.8,21.6,45.4,33,2,86,-103.244995117188
"449",841,"chaparral","grass",96,4,"chaparral","grass",94,6,757.497355957031,-0.964971133784385,33.2531028366089,5142.2644921875,2453.95630371094,510.455255737305,216.920315246582,687.919982910156,33.0299987792969,14.5100002288818,0.670000016689301,13.8900003433228,39.7299995422363,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"450",842,"chaparral","grass",94,6,"chaparral","grass",94,6,291.298662109375,-0.986826623006875,29.535025100708,5063.069296875,2599.45673828125,578.217780761719,154.09472076416,559.940002441406,33.5800018310547,17.6000003814697,6.32000017166138,14.4799995422363,39.7000007629395,4.37,1.44,0.75,24,39,37,2,5,-102.014007568359
"451",844,"chaparral","grass",96,4,"chaparral","grass",100,0,1072.49360351562,-0.925915738568448,19.3114847946167,6055.86783203125,3560.98034667969,1027.31604003906,2619.55401855469,667.119995117188,31.5900001525879,15.7299995422363,5.07999992370605,10.1300001144409,35.310001373291,4.97,1.48,0.8,21.6,45.4,33,2,86,-123.544006347656
"452",847,"chaparral","grass",92,8,"chaparral","grass",62,38,937.086051025391,-0.371598363438385,23.0647461509705,5777.437578125,3067.26614257812,754.810017700195,47.4727493286133,719.090026855469,32.6399993896484,14.6999998092651,1.36000001430511,13.0299997329712,38.9900016784668,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"453",850,"chaparral","grass",58,28,"grass","chaparral",74,24,375.066479492188,0.236564834492143,29.1834652328491,5235.98286132813,2953.40284667969,829.991918945312,168.609342346191,550.150024414062,33.9199981689453,17.2800006866455,5.67000007629395,13.3999996185303,40.8699989318848,4.37,1.44,0.75,24,39,37,2,6,-116.790985107422
"454",852,"chaparral","grass",98,2,"chaparral","grass",84,16,522.05870300293,-0.702259793817844,22.1342331695557,5535.133359375,2895.75411132812,697.737349853516,4637.56696289063,561.880004882812,34.3899993896484,16.4799995422363,4.09000015258789,12.9700002670288,43.7799987792969,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"455",859,"chaparral","grass",94,6,"chaparral","grass",74,26,838.295911865234,-0.976754458927926,20.9750742721558,5902.03235351562,3285.12813964844,912.560584716797,4423.742578125,577.700012207031,33.8699989318848,15.5,2.88000011444092,12.6800003051758,42.7799987792969,9.18,1.51,0.65,20.8,52.1,27.2,3,14,-103.244995117188
"456",860,"sage","grass",36,32,"grass","sage",50,30,681.028210449219,0.93523927302975,39.0008811187744,5032.27567382813,4195.3829296875,2002.76509277344,259.435809936523,636.657189941406,33.5001983642578,15.7086000442505,2.98260000705719,14.4739997673035,40.912399520874,4.37,1.44,0.75,24,39,37,3,5,-322.613983154297
"457",861,"chaparral","grass",86,14,"grass","chaparral",66,34,573.282432861328,0.595095831733018,22.2506586647034,5725.69844726562,3603.162890625,1240.94830566406,295.431185913086,571.590026855469,34.1300010681152,17.1499996185303,5.25,13.6899995803833,41.6199989318848,4.37,1.44,0.75,24,39,37,3,6,-116.790985107422
"458",864,"chaparral","grass",68,32,"chaparral","grass",72,28,722.851501464844,-0.986861186519092,11.3291170024872,6076.98981445313,3689.17327148438,1177.50387451172,4432.02602539063,572.130004882812,33.3899993896484,15.1400003433228,2.38000011444092,12.4799995422363,41.2200012207031,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"459",868,"sage","grass",74,22,"grass","chaparral",62,20,317.370680541992,0.968209759850823,31.8079679870605,5370.28580078125,4261.15454101562,1907.14900634766,202.25398223877,559.780029296875,31.6399993896484,17.0900001525879,6.13000011444092,14.289999961853,32.8400001525879,25.5,1.45,1.26,31,35,34,4,5,-322.613983154297
"460",869,"chaparral","grass",100,0,"chaparral","grass",96,4,1058.57036865234,-0.610466472449051,16.8718763923645,6297.05064453125,4154.2178515625,1550.96383300781,1059.27283447266,706.440002441406,32.0900001525879,15.9399995803833,4.82000017166138,11.6499996185303,37.8899993896484,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-186.305969238281
"461",871,"chaparral","grass",64,36,"grass","chaparral",64,36,943.607004394531,-0.0599658922443233,13.3579343605042,6242.41213867188,3982.40424804688,1411.41548828125,89.7794633483887,719.090026855469,32.6399993896484,14.6999998092651,1.36000001430511,13.0299997329712,38.9900016784668,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"462",872,"grass","sage",68,32,"grass","sage",84,16,891.660093994141,0.562945033031213,35.2182453918457,5580.36345703125,4717.02642578125,2289.87187988281,934.435234375,561.429992675781,33.0999984741211,16.5799999237061,5.30000019073486,12.8400001525879,38.7000007629395,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"463",874,"chaparral","grass",56,44,"grass","chaparral",76,12,616.613345947266,0.766631989254293,23.0863748168945,5826.19412109375,3893.55344726562,1456.20589111328,430.186464233398,569.679992675781,34.7200012207031,17.5,5.69999980926514,13.7200002670288,43.0400009155273,25.5,1.45,1.26,31,35,34,5,5,-322.613983154297
"464",875,"chaparral","grass",52,48,"grass","chaparral",82,18,742.515654296875,0.794225147283952,20.6098179244995,5841.58262695313,4221.47373046875,1730.22601318359,5700.35627929688,560.919982910156,34.4300003051758,16.3299999237061,3.73000001907349,12.5,43.8699989318848,9.18,1.51,0.65,20.8,52.1,27.2,1,86,-103.244995117188
"465",878,"chaparral","grass",88,12,"chaparral","grass",88,12,761.185399169922,-0.536282317489605,39.5781597900391,4695.95419921875,1843.47247802734,381.236642456055,228.285102844238,687.919982910156,33.0299987792969,14.5100002288818,0.670000016689301,13.8900003433228,39.7299995422363,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"466",882,"chaparral","grass",100,0,"chaparral","grass",92,8,983.904449462891,-0.198172497026115,32.226272354126,5307.53235351562,2623.02079101563,507.171436157227,2648.433828125,667.119995117188,31.5900001525879,15.7299995422363,5.07999992370605,10.1300001144409,35.310001373291,4.97,1.48,0.8,21.6,45.4,33,2,86,-123.544006347656
"467",883,"chaparral","grass",90,8,"chaparral","barren",78,12,985.472919921875,-0.07752211503016,43.2061358642578,4652.7727734375,2160.56031738281,415.572670288086,3532.96015625,639.140014648438,32.1500015258789,15.7299995422363,4.17999982833862,11.1499996185303,37.5099983215332,4.97,1.48,0.8,21.6,45.4,33,3,19,-123.544006347656
"468",884,"chaparral","grass",96,4,"chaparral","grass",94,6,825.406901855469,-0.827623402067527,31.8520108795166,5232.30038085937,2354.70081787109,426.928071899414,3775.06902832031,597.97998046875,33.5800018310547,15.4399995803833,2.84999990463257,12.4300003051758,42.0800018310547,4.97,1.48,0.8,21.6,45.4,33,3,14,-123.544006347656
"469",885,"sage","grass",76,24,"sage","grass",74,26,376.163216552734,0.349489956614285,33.8498805427551,5342.58602539062,4341.06608398437,1998.89173583984,92.0500160217285,546.280029296875,33.7999992370605,17.1900005340576,5.59999990463257,13.7700004577637,40.2200012207031,4.37,1.44,0.75,24,39,37,3,5,-116.790985107422
"470",887,"grass","sage",50,30,"grass","chaparral",82,18,908.133344726563,0.721623410675448,18.3081125831604,6203.25646484375,4518.55299804687,1894.90818847656,194.425122680664,733.22998046875,32.5400009155273,14.8299999237061,1.17999994754791,12.6599998474121,38.9700012207031,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"471",889,"chaparral","grass",92,8,"chaparral","grass",96,4,1296.63783691406,-0.963381418626533,24.1498309326172,6084.95896484375,3570.94800292969,1118.41110717773,127.107103729248,754.080017089844,31.6700000762939,15.8299999237061,5,10.3299999237061,34.7900009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,6,-186.305969238281
"472",890,"chaparral","grass",52,48,"grass","chaparral",72,28,840.35689453125,0.513549321406953,24.6261222457886,5917.81615234375,4592.25533203125,2045.86997802734,57.7546402740479,688.212406005859,33.1332011413574,14.5100002288818,0.6098000228405,13.829799785614,40.2029988861084,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"473",891,"sage","grass",80,12,"grass","sage",78,14,490.119708862305,-0.364884895227287,21.249951915741,5738.0737109375,3896.60177246094,1487.40788574219,286.432337646484,576.320007324219,34.8199996948242,17.3600006103516,5.26999998092651,14.1599998474121,43.7999992370605,25.5,1.45,1.26,31,35,34,2,5,-102.014007568359
"474",893,"chaparral","grass",80,20,"grass","chaparral",58,42,905.213927001953,-0.871827929569314,18.1684664916992,6062.99059570313,3623.17805175781,1155.02981323242,216.58961151123,696.299987792969,33.2099990844727,14.2700004577637,0,13.289999961853,40.6800003051758,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"475",895,"chaparral","grass",72,28,"grass","chaparral",80,18,287.340784912109,0.544864521961166,22.5050695037842,5465.801875,3390.87125,932.70217590332,487.541246948242,526.150024414062,33.9099998474121,17.8500003814697,6.82000017166138,14.1800003051758,40.6500015258789,4.37,1.44,0.75,24,39,37,3,5,-116.790985107422
"476",896,"chaparral","grass",94,6,"grass","chaparral",64,36,320.720476074219,0.0779715152811486,19.3288899993896,5345.6545703125,3106.21783447266,476.161779785156,282.503544006348,571.590026855469,34.1300010681152,17.1499996185303,5.25,13.6899995803833,41.6199989318848,4.37,1.44,0.75,24,39,37,3,6,-116.790985107422
"477",898,"chaparral","grass",96,4,"grass","chaparral",88,12,446.592886962891,0.347114531551181,24.738316860199,5534.67095703125,3516.75508789062,1216.65842041016,226.065079040527,546.280029296875,33.7999992370605,17.1900005340576,5.59999990463257,13.7700004577637,40.2200012207031,4.37,1.44,0.75,24,39,37,4,5,-116.790985107422
"478",899,"tree","grass",68,32,"tree","grass",82,18,799.963463134766,-0.738785853139351,22.3632098388672,5793.17482421875,3061.18583496094,751.386450195312,782.872401123047,548.320007324219,32.4300003051758,15.9899997711182,4.96999979019165,12.1300001144409,36.7099990844727,7.03,1.5,1.51,24.9,37.8,37.3,3,6,-110.640991210938
"479",900,"grass","sage",60,22,"grass","chaparral",70,26,559.073088378906,0.368603413147889,51.9319249343872,4355.6375,4088.94562988281,2129.40931640625,522.606553344727,574.22998046875,34.0499992370605,16.1800003051758,3.57999992370605,14.3800001144409,42.4000015258789,4.37,1.44,0.75,24,39,37,2,6,-114.119995117188
"480",901,"chaparral","grass",98,2,"grass","chaparral",92,8,417.376262817383,-0.512234979404963,8.13345190048218,6082.50541015625,3969.47251953125,1428.68279296875,458.718693237305,539.739990234375,32.2799987792969,17.2999992370605,6.44000005722046,14.5799999237061,35.2200012207031,14.87,1.45,1.25,31,29,40,3,5,-102.014007568359
"481",905,"chaparral","grass",72,28,"grass","chaparral",80,20,536.239637451172,0.442484315056707,22.3487088012695,5848.72356445312,4377.48606445313,1863.71424804687,401.941015014648,598.960021972656,33.5900001525879,15.9899997711182,3.72000002861023,14.3199996948242,40.9300003051758,4.37,1.44,0.75,24,39,37,4,5,-106.527008056641
"482",907,"chaparral","grass",72,28,"chaparral","grass",96,4,1333.56889404297,-0.137786980033327,8.94913203239441,6655.34545898438,4498.36737304688,1751.24512207031,1466.82227783203,748.47998046875,30.5,14.6800003051758,3.75,9.14000034332275,31.7399997711182,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"483",910,"chaparral","grass",60,40,"chaparral","grass",74,26,778.749112548828,0.0925128671443401,12.7078733062744,6253.44934570312,4348.16272460937,1719.76760253906,760.688450927734,682.359985351562,33.5499992370605,14.6000003814697,0.829999983310699,13.9799995422363,41.5400009155273,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"484",913,"chaparral","grass",86,14,"chaparral","grass",94,6,1134.06303710938,-0.621919733049433,7.84778072357178,6508.96240234375,4171.0573046875,1494.76350097656,3352.43738769531,672.119995117188,31.8899993896484,16.2299995422363,5.73000001907349,10.5900001525879,36.0699996948242,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"485",915,"chaparral","grass",94,6,"chaparral","grass",52,48,887.561842041016,0.951662406797565,24.2716143798828,5920.30838867188,4220.33510742188,1733.71486328125,275.378051757812,718.6172265625,32.6555993652344,14.6957998085022,1.34300001382828,13.0441997337341,39.0364016723633,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-122.382019042969
"486",917,"chaparral","grass",100,0,"chaparral","grass",94,6,1195.75121582031,0.273711307741377,18.9884350585938,6398.28424804688,4708.02505859375,2022.43044433594,859.594482421875,779.819611816406,31.8236003875732,16.1287998580933,5.4511997795105,10.4012002944946,35.4859997558594,9.18,1.51,0.65,20.8,52.1,27.2,3,26,-122.382019042969
"487",921,"grass","chaparral",60,28,"grass","chaparral",82,16,1007.24918701172,0.917459965641413,34.1296705245972,5621.39005859375,4065.50306640625,1707.15756591797,237.384998168945,733.22998046875,32.5400009155273,14.8299999237061,1.17999994754791,12.6599998474121,38.9700012207031,12.47,1.52,0.58,18.4,55.6,26,2,86,-122.382019042969
"488",923,"grass","sage",76,24,"grass","sage",86,14,615.822416992188,0.979286181809427,38.7323535919189,5099.97200195313,3973.69396972656,1773.07610107422,4966.26091796875,569.700012207031,34.7099990844727,16.9099998474121,4.65000009536743,12.8800001144409,44.5499992370605,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-123.544006347656
"489",925,"chaparral","grass",68,32,"grass","chaparral",96,4,454.009418334961,0.334871297725383,24.1902862930298,5812.32345703125,4419.07974609375,1909.79901855469,50.1520991516113,581.489990234375,34,16.6599998474121,4.86999988555908,13.6899995803833,41.1699981689453,14.87,1.45,1.25,30.7,28.3,41,2,5,-102.014007568359
"490",926,"chaparral","grass",82,18,"chaparral","grass",90,10,679.137116699219,-0.849508640464542,26.6114978408813,5420.083671875,2870.07008300781,662.905218505859,45.3329985046387,537.02001953125,32.810001373291,15.4099998474121,2.9300000667572,13.2600002288818,37.7900009155273,7.03,1.5,1.51,24.9,37.8,37.3,4,6,-110.640991210938
"491",930,"chaparral","grass",100,0,"chaparral","grass",98,2,1342.04448486328,0.0952274206938008,10.2646802520752,6678.0169921875,4625.47961914062,1857.47917724609,957.33509765625,748.47998046875,30.5,14.6800003051758,3.75,9.14000034332275,31.7399997711182,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"492",931,"chaparral","grass",80,12,"chaparral","grass",78,22,678.668000488281,-0.700019127474366,24.3266194915771,5582.16947265625,2840.81744140625,633.869887695313,33.7859091949463,672.030029296875,33.7599983215332,15.3299999237061,1.87000000476837,14.3000001907349,42.0200004577637,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"493",934,"chaparral","grass",84,16,"chaparral","grass",92,8,660.929622802734,0.77722624007056,33.538904800415,5328.93155273438,4294.4615234375,1903.72607421875,1949.75755859375,643.380004882812,33.5,15.0200004577637,1.75,13.8400001525879,41.5400009155273,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"494",935,"grass","sage",50,46,"grass","sage",72,28,797.529512939453,0.877449055479867,40.7959548950195,4979.13907226563,3568.72495605469,1451.01552734375,561.030548095703,696.299987792969,33.2099990844727,14.2700004577637,0,13.289999961853,40.6800003051758,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"495",936,"chaparral","grass",92,8,"chaparral","grass",88,12,1151.02136962891,0.107627987959209,9.37390069007873,6558.4840625,4512.49590820312,1785.07589355469,3174.290078125,687.049987792969,31.7600002288818,16.1299991607666,5.55999994277954,10.4099998474121,35.4300003051758,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"496",942,"chaparral","grass",90,10,"chaparral","grass",92,8,1332.50079345703,-0.952766506059742,3.26136542797089,6691.233125,4271.67174804688,1531.02693359375,1081.06963378906,748.47998046875,30.5,14.6800003051758,3.75,9.14000034332275,31.7399997711182,4.97,1.48,0.8,21.6,45.4,33,2,86,-122.382019042969
"497",944,"sage","grass",58,42,"grass","sage",88,12,812.759910888672,0.691434720219775,30.0291591262817,5772.96494140625,4641.33248046875,2148.04148925781,184.014621582031,620.349975585938,33.0200004577637,15.6400003433228,2.61999988555908,13.6899995803833,37.5999984741211,4.37,1.44,0.75,24,39,37,4,5,-322.613983154297
"498",945,"chaparral","grass",74,26,"chaparral","grass",84,16,1215.35552246094,0.51785006024014,21.0922403717041,6273.90748046875,4771.65912109375,2122.8678125,1832.74442382813,770.099975585938,31.2299995422363,15.4499998092651,4.61999988555908,9.80000019073486,33.6500015258789,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"499",946,"tree","grass",64,36,"tree","grass",82,18,716.318046875,-0.41153400948779,11.0749098396301,6104.14698242187,3595.01268554688,1097.48131347656,4186.22517578125,572.130004882812,33.3899993896484,15.1400003433228,2.38000011444092,12.4799995422363,41.2200012207031,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.244995117188
"500",947,"sage","chaparral",88,10,"sage","grass",58,42,686.296394042969,0.90637798839111,22.4125707244873,5936.12837890625,4424.4074609375,1885.56054931641,286.63563659668,606.450012207031,33.5,15.7799997329712,3.42000007629395,14,39.75,7.03,1.5,1.51,24.9,37.8,37.3,4,5,-305.406982421875
"501",949,"grass","chaparral",42,34,"grass","sage",84,16,997.634146728516,0.146567026757363,13.6890355873108,6265.28934570313,3839.23109863281,1277.92862060547,1273.70041748047,548.320007324219,32.4300003051758,15.9899997711182,4.96999979019165,12.1300001144409,36.7099990844727,7.03,1.5,1.51,24.9,37.8,37.3,4,6,-110.640991210938
"502",950,"chaparral","grass",84,16,"chaparral","grass",78,22,677.067901611328,0.347444466846095,9.39670122146607,6204.09701171875,4234.26526855469,1627.99585693359,259.698756408691,683.799987792969,33.4599990844727,14.6400003433228,0.889999985694885,13.960000038147,41.1599998474121,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-118.245971679688
"503",953,"chaparral","grass",64,36,"chaparral","grass",70,30,477.984743652344,-0.544579845140533,34.6548452377319,5175.84337890625,3513.17184570313,1307.70170410156,453.537862548828,614.510009765625,33.7200012207031,16.5400009155273,4.36999988555908,14.0799999237061,40.7200012207031,4.37,1.44,0.75,24,39,37,3,5,-305.406982421875
"504",955,"sage","grass",70,30,"grass","sage",90,8,424.038474731445,0.919714895042707,41.121510925293,4859.9318359375,4155.08051757813,1962.04039306641,900.944592285156,614.510009765625,33.7200012207031,16.5400009155273,4.36999988555908,14.0799999237061,40.7200012207031,4.37,1.44,0.75,24,39,37,3,5,-305.406982421875
"505",956,"chaparral","grass",86,14,"chaparral","grass",80,20,1263.37054931641,-0.214567787744202,39.7045157623291,5035.838203125,2297.24697753906,471.683496704102,33.2150804138184,753.609985351562,31.6499996185303,15.789999961853,4.92999982833862,10.4200000762939,34.7900009155273,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-186.305969238281
"506",957,"chaparral","grass",92,8,"sage","chaparral",42,30,621.798182373047,-0.851401584998882,23.4578511810303,5711.63927734375,3485.01258789063,1141.38893676758,237.867531738281,559,33.4199981689453,15.9899997711182,3.76999998092651,14.2799997329712,40.5099983215332,11.01,1.42,0.49,27,22.3,50.7,4,15,-116.790985107422
"507",960,"chaparral","sage",60,26,"grass","chaparral",72,20,644.449230957031,0.878825576809776,25.1841325759888,5808.04197265625,4400.023046875,1938.84671630859,325.991691894531,559,33.4199981689453,15.9899997711182,3.76999998092651,14.2799997329712,40.5099983215332,4.37,1.44,0.75,24,39,37,3,6,-116.790985107422
"508",963,"chaparral","grass",80,20,"chaparral","grass",92,8,745.610759277344,0.354657900900521,14.9996411418915,6122.26319335937,4405.71270507812,1805.67685302734,2230.50321777344,643.380004882812,33.5,15.0200004577637,1.75,13.8400001525879,41.5400009155273,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
"509",968,"grass","chaparral",62,38,"grass","chaparral",90,10,822.203819580078,0.149898818254056,18.8341791152954,5993.49284179687,3698.53094238281,1233.86109741211,80.015227432251,687.919982910156,33.0299987792969,14.5100002288818,0.670000016689301,13.8900003433228,39.7299995422363,9.18,1.51,0.65,20.8,52.1,27.2,2,86,-103.378967285156
"510",970,"chaparral","grass",92,8,"chaparral","grass",100,0,1194.8971875,-0.35670702091276,20.582622718811,6298.81974609375,4394.40815429688,1769.18887695312,297.422821044922,750.010009765625,31.6800003051758,15.8999996185303,5.09000015258789,10.3199996948242,34.8199996948242,9.18,1.51,0.65,20.8,52.1,27.2,3,6,-206.565979003906
"511",972,"chaparral","grass",84,16,"grass","chaparral",98,2,1007.71475952148,0.0115532513826268,36.4825054168701,5138.33774414062,2639.92943115234,677.434750366211,1253.20590576172,560.727199707031,32.7159999084473,15.983600025177,4.52260008335114,12.629199886322,38.0146002960205,7.03,1.5,1.51,24.9,37.8,37.3,4,6,-110.640991210938
"512",975,"sage","chaparral",38,36,"grass","chaparral",72,14,459.681726074219,-0.029320669928187,29.1113242721558,5280.55362304688,2847.14072265625,705.447576293945,76.9180123138428,573.72998046875,33.9000015258789,17.5599994659424,5.8899998664856,14.1800003051758,40.5,15.69,1.48,0.42,13,53,34,4,5,-371.100006103516
"513",978,"chaparral","grass",60,40,"grass","sage",68,22,354.334896850586,0.930513788505319,25.8455715179443,5612.957734375,4308.08231445313,1869.88516845703,662.663123779297,553.609985351562,31.9400005340576,17.1700000762939,6.40000009536743,14.289999961853,33.5699996948242,25.5,1.45,1.26,31,35,34,4,5,-305.406982421875
"514",983,"chaparral","barren",92,8,"chaparral","barren",98,2,1122.46864257812,-0.91087199783214,10.3745331382751,6444.30067382812,4025.13097167969,1385.44271484375,3646.42141113281,622.960021972656,31.8799991607666,16.0300006866455,5.13000011444092,10.7299995422363,36.189998626709,4.97,1.48,0.8,21.6,45.4,33,3,6,-138.048950195312
"515",986,"grass","chaparral",64,32,"chaparral","grass",66,34,782.198797607422,0.322381928687449,26.4112528610229,5579.96294921875,3259.28112792969,967.994924316406,2328.62460449219,657.559997558594,33.4000015258789,14.6899995803833,0.860000014305115,13.2299995422363,41.7799987792969,4.97,1.48,0.8,21.6,45.4,33,3,6,-206.565979003906
